Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"40165-1","Miscellaneous","",2016,"Minifigure Wedding Favour Set",2,89,6.99,9.99,11.99,7.99,,673419252515,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,30.6200,25.6500,"01/03/2016","31/12/2017"
"40166-1","Promotional","LEGOLAND",2016,"LEGOLAND Train",4,210,16.99,19.99,,,,673419253406,19.1,14.1,7.1,0.271,"",0,0,0,,0,0,,,,,,,,,22.6300,16.1400,"01/01/2016","31/12/2018"
"40167-1","Duplo","",2016,"My First Set",,10,,,,,,673419254472,20,20,1.3,,"",0,0,0,,0,0,,,,,,,,,2.9000,2.5500,"01/01/2016","31/12/2016"
"40179-1","Miscellaneous","",2016,"Personalised Mosaic Portrait",,4502,99.99,99.99,99.99,99.99,,673419276795,,,,,"",0,0,0,,0,0,,,,,,,,,77.3900,,"",""
"40201-1","Seasonal","Valentine's Day",2016,"Valentine's Cupid Dog",,150,8.49,9.99,11.99,9.99,5702015594516,,14.097,12.192,6.096,0.1451494,"",0,0,0,,0,0,,,,,,,,,22.0900,8.6900,"01/01/2016","31/12/2017"
"40202-1","Seasonal","Easter",2016,"Easter Chick",,111,8.49,9.99,11.99,9.99,5702015594523,,14.097,12.192,6.096,0.1270058,"",0,0,0,,0,0,,,,,,,,,11.6200,8.5600,"01/03/2016","31/12/2017"
"40203-1","Seasonal","Halloween",2016,"Vampire and Bat",,150,8.49,5.99,6.99,,5702015594530,,14.1,12.2,6.1,0.16,"",0,0,0,,0,0,,,,,,,,,14.1700,7.9300,"01/09/2016","31/12/2017"
"40204-1","Seasonal","Thanksgiving",2016,"Pilgrim's Feast",,163,8.49,5.99,6.99,,5702015594547,,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,13.3900,5.0000,"01/10/2016","31/12/2016"
"40205-1","Seasonal","Christmas",2016,"Little Elf Helpers",,238,8.49,9.99,11.99,,5702015594561,,14.1,12.2,6.1,0.183,"",0,0,0,,0,0,,,,,,,,,14.2800,9.0000,"01/11/2016","31/12/2016"
"40206-1","Seasonal","Christmas",2016,"LEGO Santa",,155,8.49,9.99,11.99,,5702015594974,,14,12,6,,"",0,0,0,,0,0,,,,,,,,,10.4700,5.0000,"01/11/2016","31/12/2017"
"40207-1","Seasonal","Chinese Traditional Festival",2016,"Year of the Monkey",,165,,,,,5702015612999,,,,,,"",0,0,0,,0,0,,,,,,,,,131.0500,32.5400,"",""
"40208-1","Promotional","Monthly Mini Model Build",2016,"Polar Bear",,40,,,,,5702015594981,,17,17,0.8,0.031,"",0,0,0,,0,0,,,,,,,,,6.1100,3.4800,"01/01/2016","31/12/2016"
"40209-1","Promotional","Monthly Mini Model Build",2016,"Snowmobile",,26,,,,,5702015595193,673419249805,17,17,0.6,,"",0,0,0,,0,0,,,,,,,,,7.2500,3.7500,"01/02/2016","31/12/2016"
"40210-1","Promotional","Monthly Mini Model Build",2016,"Bunny",,49,,,,,5702015595209,,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,5.0000,6.2100,"01/03/2016","31/12/2016"
"40211-1","Promotional","Monthly Mini Model Build",2016,"Bee",,34,,,,,5702015595216,,17,17,0.6,,"",0,0,0,,0,0,,,,,,,,,7.1100,7.7000,"01/04/2016","31/12/2016"
"40212-1","Promotional","Monthly Mini Model Build",2016,"Hedgehog",,39,,,,,5702015595223,,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,6.1800,4.3300,"01/05/2016","31/12/2016"
"40213-1","Promotional","Monthly Mini Model Build",2016,"Seaplane",,24,,,,,5702015595230,673419249843,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,4.3300,2.7800,"01/06/2016","31/12/2016"
"40214-1","Promotional","Monthly Mini Model Build",2016,"Frog",,60,,,,,5702015595247,673419250252,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,6.6500,7.5000,"01/07/2016","31/12/2016"
"40215-1","Promotional","Monthly Mini Model Build",2016,"Apple",,58,,,,,5702015595254,673419250269,17,17,1.1,,"",0,0,0,,0,0,,,,,,,,,6.3900,6.2500,"01/08/2016","31/12/2016"
"40216-1","Promotional","Monthly Mini Model Build",2016,"School Bus",,65,,,,,5702015595261,,20,19.5,1,,"",0,0,0,,0,0,,,,,,,,,8.3500,6.4700,"01/09/2016","31/12/2016"
"40217-1","Promotional","Monthly Mini Model Build",2016,"Werewolf",,52,,,,,5702015595377,673419250283,20,19.5,0.6,,"",0,0,0,,0,0,,,,,,,,,3.2500,7.0500,"01/10/2016","31/12/2016"
"40218-1","Promotional","Monthly Mini Model Build",2016,"Fox",,39,,,,,5702015595384,,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,4.0200,2.5900,"01/11/2016","31/12/2016"
"40219-1","Promotional","Monthly Mini Model Build",2016,"Christmas Present",,55,,,,,5702015595391,673419250306,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,9.7600,4.0000,"01/12/2016","31/12/2016"
"40220-1","Creator","Promotional",2016,"London Bus",,118,,9.99,11.99,,5702015595407,673419250313,14,20.1,6,,"",0,0,0,,0,0,,,,,,,,,12.8200,8.3200,"01/06/2016","31/12/2024"
"40221-1","Creator","Promotional",2016,"Fountain",2,105,,,,,5702015595438,,14,12,4.5,,"",0,0,0,,0,0,,,,,,,,,22.4600,17.1500,"01/06/2016","31/12/2016"
"40222-1","Seasonal","Christmas",2016,"Christmas Build-Up",,250,9.99,,,9.99,5702015595445,,26,14,4.7,,"",0,0,0,,0,0,,,,,,,,,10.6500,6.5300,"01/10/2016","31/12/2016"
"40223-1","Seasonal","Christmas",2016,"Snowglobe",1,215,8.49,9.99,,9.99,5702015595452,,15.7,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,42.7700,30.3200,"01/10/2016","31/12/2016"
"40225-1","Promotional","Miscellaneous",2016,"Rio 2016 Mascots / Mascotes Rio 2016",,197,,,,,,673419260855,15.7,14.1,4.5,,"",0,0,0,,0,0,,,,,,,,,105.0600,,"01/05/2016","31/12/2016"
"40226-1","Seasonal","Birthday",2016,"Birthday Buddy",,133,,,,,5702015597470,,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,6.3900,,"01/07/2016","31/12/2016"
"40227-1","Promotional","Miscellaneous",2016,"MSC Meraviglia",,180,,,,,5702015597487,,,,,,"",0,0,0,,0,0,,,,,,,,,55.5100,30.6000,"",""
"40228-1","Promotional","Toys R Us",2016,"Geoffrey & Friends",2,133,,9.99,,,5702015597494,,14,12.2,4.5,,"",0,0,0,,0,0,,,,,,,,,12.6500,2.4000,"01/06/2016","31/12/2016"
"41065-1","Disney","Tangled",2016,"Rapunzel's Best Day Ever",1,145,19.99,19.99,24.99,24.99,,673419247382,20.4978,19.1008,6.096,0.2676193,"",0,0,0,,0,0,,,,,,,,,26.9800,12.9500,"01/06/2016","31/12/2017"
"41066-1","Disney","Frozen",2016,"Anna & Kristoff's Sleigh Adventure",2,174,24.99,29.99,39.99,29.99,5702015591751,673419247399,26.2128,19.1008,6.096,0.3356581,"",0,0,0,,0,0,,,,,,,,,36.0700,20.5300,"",""
"41067-1","Disney","Beauty and the Beast",2016,"Belle's Enchanted Castle",6,374,54.99,49.99,59.99,49.99,,673419247405,38.2016,26.2128,5.6388,0.6577084,"",0,0,0,,0,0,,,,,,,,,75.1900,54.7700,"01/06/2016","31/12/2017"
"41068-1","Disney","Frozen",2016,"Arendelle Castle Celebration",6,477,54.99,59.99,74.99,59.99,5702015591935,673419247412,38.2016,26.2128,7.0612,0.8708966,"",0,0,0,,0,0,,,,,,,,,64.7300,43.3400,"",""
"41069-1","Disney","Palace Pets",2016,"Treasure's Day at the Pool",,70,6.99,5.99,7.99,7.99,,673419247856,12.192,9.0932,4.699,0.08172,"",0,0,0,,0,0,,,,,,,,,15.2900,5.0000,"01/01/2016","31/12/2016"
"41110-1","Friends","Party",2016,"Birthday Party",1,191,17.99,19.99,24.99,19.99,,673419247450,26.2128,19.1008,6.096,0.32234,"",0,0,0,,0,0,,,,,,,,,25.9600,8.0000,"01/01/2016","31/12/2016"
"41111-1","Friends","Party",2016,"Party Train",1,109,8.99,9.99,12.99,9.99,5702015591621,673419247474,15.6972,14.097,4.4958,0.12712,"",0,0,0,,0,0,,,,,,,,,10.9400,3.8900,"01/01/2016","31/12/2016"
"41112-1","Friends","Party",2016,"Party Cakes",,50,3.99,4.99,6.99,4.99,,673419247481,12.192,9.0932,4.699,0.06356,"",0,0,0,,0,0,,,,,,,,,7.1300,3.0400,"01/01/2016","31/12/2016"
"41113-1","Friends","Party",2016,"Party Gift Shop",,52,3.99,4.99,6.99,4.99,,673419247528,12.192,9.0932,4.699,0.07718,"",0,0,0,,0,0,,,,,,,,,8.7500,4.0000,"01/01/2016","31/12/2016"
"41114-1","Friends","Party",2016,"Party Styling",,54,3.99,4.99,6.99,4.99,,673419247542,12.192,9.0932,4.699,0.07264,"",0,0,0,,0,0,,,,,,,,,9.7500,4.1400,"01/01/2016","31/12/2016"
"41115-1","Friends","Art",2016,"Emma's Creative Workshop",1,108,8.99,9.99,12.99,9.99,,673419247757,15.6972,14.097,4.4958,0.1362,"",0,0,0,,0,0,,,,,,,,,30.0000,8.8500,"01/01/2016","31/12/2016"
"41116-1","Friends","Traffic",2016,"Olivia's Exploration Car",1,185,12.99,14.99,17.99,14.99,,673419247788,19.1008,14.097,6.096,0.22246,"",0,0,0,,0,0,,,,,,,,,33.2300,8.5600,"01/01/2016","31/12/2016"
"41117-1","Friends","Pop Star",2016,"Pop Star TV Studio",1,194,17.99,19.99,24.99,24.99,,673419247818,26.2128,19.1008,6.096,0.3632,"",0,0,0,,0,0,,,,,,,,,25.6100,15.2100,"01/01/2016","31/12/2016"
"41118-1","Friends","Heartlake City",2016,"Heartlake Supermarket",2,313,29.99,29.99,39.99,34.99,,673419247832,35.4076,19.1008,5.8928,0.5170949,"",0,0,0,,0,0,,,,,,,,,91.3800,20.1400,"01/01/2016","31/12/2017"
"41119-1","Friends","Heartlake City",2016,"Heartlake Cupcake Cafe",2,438,39.99,39.99,49.99,39.99,,673419247955,38.2016,26.2128,7.0612,0.7711064,"",0,0,0,,0,0,,,,,,,,,57.7600,25.9000,"01/01/2016","31/12/2017"
"41120-1","Friends","Adventure Camp",2016,"Adventure Camp Archery",1,114,8.99,9.99,12.99,9.99,,673419247986,15.6972,14.097,4.4958,0.1362,"",0,0,0,,0,0,,,,,,,,,14.0000,4.2100,"01/01/2016","31/12/2016"
"41121-1","Friends","Adventure Camp",2016,"Adventure Camp Rafting",2,320,24.99,29.99,39.99,29.99,,673419248020,28.194,26.2128,5.8928,0.49032,"",0,0,0,,0,0,,,,,,,,,42.2600,13.6100,"01/01/2016","31/12/2016"
"41122-1","Friends","Adventure Camp",2016,"Adventure Camp Tree House",3,726,59.99,79.99,99.99,69.99,,673419248259,35.4076,37.7952,9.398,1.30752,"",0,0,0,,0,0,,,,,,,,,100.2800,44.4300,"01/01/2016","31/12/2016"
"41123-1","Friends","Vet",2016,"Foal's Washing Station",1,77,8.99,9.99,12.99,9.99,,673419248341,15.6972,14.097,4.4958,0.1270058,"",0,0,0,,0,0,,,,,,,,,16.6900,4.5000,"01/06/2016","31/07/2017"
"41124-1","Friends","Heartlake City",2016,"Heartlake Puppy Daycare",2,286,24.99,29.99,39.99,29.99,,673419248457,28.194,26.2128,5.8928,0.5216308,"",0,0,0,,0,0,,,,,,,,,80.0000,9.4100,"01/06/2016","31/12/2017"
"41125-1","Friends","Vet",2016,"Horse Vet Trailer",2,370,39.99,39.99,49.99,39.99,,673419248464,38.2016,26.2128,5.6388,0.6713161,"",0,0,0,,0,0,,,,,,,,,70.4900,19.5000,"01/06/2016","31/12/2017"
"41126-1","Friends","Horseback Riding",2016,"Heartlake Riding Club",2,575,54.99,59.99,74.99,64.99,,673419248471,48.006,28.194,7.3914,1.224698,"",0,0,0,,0,0,,,,,,,,,72.0800,35.0000,"01/06/2016","31/07/2018"
"41127-1","Friends","Amusement Park",2016,"Amusement Park Arcade",1,174,12.99,14.99,17.99,14.99,,673419248488,19.1008,14.097,6.096,0.2041164,"",0,0,0,,0,0,,,,,,,,,23.5200,9.7600,"01/06/2016","31/12/2017"
"41128-1","Friends","Amusement Park",2016,"Amusement Park Space Ride",1,195,17.99,19.99,24.99,19.99,,673419248495,26.2128,19.1008,6.096,0.3311222,"",0,0,0,,0,0,,,,,,,,,25.0000,10.7600,"01/06/2016","31/12/2017"
"41129-1","Friends","Amusement Park",2016,"Amusement Park Hot Dog Van",2,243,24.99,29.99,39.99,29.99,,673419248501,35.4076,19.1008,5.8928,0.4445201,"",0,0,0,,0,0,,,,,,,,,32.5200,17.3600,"01/06/2016","31/12/2017"
"41130-1","Friends","Amusement Park",2016,"Amusement Park Roller Coaster",4,1124,99.99,99.99,129.99,99.99,,673419248518,48.006,37.7952,9.398,1.769009,"",0,0,0,,0,0,,,,,,,,,153.5900,44.2600,"01/06/2016","31/07/2018"
"41131-1","Friends","Seasonal",2016,"Friends Advent Calendar",2,218,19.99,29.99,39.99,19.99,,673419248563,38.2016,26.2128,7.0612,0.38136,"",0,0,0,,0,0,,,,,,,,,25.1600,16.0000,"01/09/2016","31/12/2016"
"41132-1","Friends","Party",2016,"Heartlake Party Shop",2,176,24.99,29.99,39.99,29.99,5702015593632,673419248525,28.2,26.2,5.9,,"",0,0,0,,0,0,,,,,,,,,39.5200,16.9700,"01/06/2016","31/12/2017"
"41133-1","Friends","Amusement Park",2016,"Amusement Park Bumper Cars",2,424,39.99,39.99,49.99,39.99,5702015593649,673419248532,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,44.6900,19.1700,"01/06/2016","31/12/2017"
"41134-1","Friends","Heartlake City",2016,"Heartlake Performance School",3,774,74.99,79.99,99.99,79.99,,673419248549,54,28.2,7.9,,"",0,0,0,,0,0,,,,,,,,,72.6300,59.3800,"01/06/2016","31/12/2017"
"41135-1","Friends","Pop Star",2016,"Livi's Pop Star House",2,597,49.99,49.99,59.99,54.99,,673419248556,48.006,28.194,6.096,0.9307,"",0,0,0,,0,0,,,,,,,,,145.0300,59.8500,"01/01/2016","31/12/2016"
"41140-1","Disney","Palace Pets",2016,"Daisy's Beauty Salon",,98,8.99,9.99,12.99,9.99,,673419247887,14.097,12.192,4.5974,0.12258,"",0,0,0,,0,0,,,,,,,,,18.9500,4.0000,"01/01/2016","31/12/2016"
"41141-1","Disney","Palace Pets",2016,"Pumpkin's Royal Carriage",,79,8.99,9.99,12.99,9.99,,673419247917,14.097,12.192,4.5974,0.10896,"",0,0,0,,0,0,,,,,,,,,16.3600,8.5000,"01/01/2016","31/12/2016"
"41142-1","Disney","Palace Pets",2016,"Palace Pets Royal Castle",,186,19.99,19.99,24.99,19.99,,673419248150,20.4978,19.1008,7.2898,0.3265862,"",0,0,0,,0,0,,,,,,,,,34.0000,12.4200,"01/01/2016","31/12/2017"
"41171-1","Elves","",2016,"Emily Jones & the Baby Wind Dragon",1,80,8.99,9.99,12.99,9.99,,673419247726,15.6972,14.097,4.4958,0.12258,"",0,0,0,,0,0,,,,,,,,,40.5800,22.9100,"01/03/2016","31/12/2016"
"41172-1","Elves","",2016,"The Water Dragon Adventure",1,212,17.99,19.99,24.99,24.99,5702015593458,673419247733,26.2128,19.1008,6.096,0.3311222,"",0,0,0,,0,0,,,,,,,,,68.4100,29.0900,"01/03/2016","31/12/2017"
"41173-1","Elves","",2016,"Elvendale School of Dragons",1,230,17.99,19.99,24.99,19.99,5702015593465,673419247740,26.2128,19.1008,6.096,0.35412,"",0,0,0,,0,0,,,,,,,,,55.8700,24.0600,"01/03/2016","31/12/2016"
"41174-1","Elves","",2016,"The Starlight Inn",2,343,24.99,29.99,39.99,29.99,,673419249355,28.194,26.2128,5.8928,0.47216,"",0,0,0,,0,0,,,,,,,,,117.7600,48.4500,"01/03/2016","31/12/2016"
"41175-1","Elves","",2016,"Fire Dragon's Lava Cave",2,441,39.99,39.99,49.99,39.99,,673419249362,38.2016,26.2128,5.6388,0.621421,"",0,0,0,,0,0,,,,,,,,,114.6700,58.9100,"01/03/2016","31/12/2017"
"41176-1","Elves","",2016,"The Secret Market Place",2,691,49.99,59.99,74.99,59.99,,673419249379,48.006,28.194,6.096,0.86714,"",0,0,0,,0,0,,,,,,,,,195.0000,103.0200,"01/03/2016","31/12/2016"
"41177-1","Elves","",2016,"The Precious Crystal Mine",2,273,24.99,29.99,39.99,24.99,,673419249386,35.4076,19.1008,5.8928,0.40406,"",0,0,0,,0,0,,,,,,,,,63.9600,49.5200,"01/06/2016","31/12/2016"
"41178-1","Elves","",2016,"The Dragon Sanctuary",2,585,34.99,49.99,59.99,49.99,,673419249393,38.2016,26.2128,7.0612,0.73094,"",0,0,0,,0,0,,,,,,,,,234.3100,131.8000,"01/06/2016","31/12/2016"
"41179-1","Elves","",2016,"Queen Dragon's Rescue",2,833,64.99,69.99,89.99,69.99,,673419249409,54.0004,28.194,7.8486,1.251914,"",0,0,0,,0,0,,,,,,,,,175.3300,88.7900,"01/06/2016","31/12/2017"
"41180-1","Elves","",2016,"Ragana's Magic Shadow Castle",3,1014,79.99,99.99,129.99,89.99,,673419249416,48.006,37.7952,7.0612,1.47871,"",0,0,0,,0,0,,,,,,,,,161.7900,109.6800,"01/06/2016","31/12/2017"
"41490-1","BrickHeadz","DC Comics Super Heroes",2016,"Superman & Wonder Woman",,220,,39.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,650.0000,,"",""
"41491-1","BrickHeadz","DC Comics Super Heroes",2016,"Batman & The Joker",,212,,39.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,786.0800,473.3100,"",""
"41492-1","BrickHeadz","Marvel Super Heroes",2016,"Iron Man & Captain America",,184,,39.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,815.5600,473.3100,"",""
"41493-1","BrickHeadz","Marvel Super Heroes",2016,"Black Panther & Doctor Strange",,173,,39.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,746.0200,249.9900,"",""
"41554-1","Mixels","Series 7",2016,"Kuffs",,63,3,4.99,5.99,3.99,5702015592048,673419248754,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,9.0700,6.0800,"01/02/2016","31/05/2016"
"41555-1","Mixels","Series 7",2016,"Busto",,69,3,4.99,5.99,3.99,5702015594080,673419248785,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,9.4600,5.2600,"01/02/2016","31/05/2016"
"41556-1","Mixels","Series 7",2016,"Tiketz",,62,3,4.99,5.99,3.99,5702015594097,673419248792,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,7.9100,5.5800,"01/02/2016","31/05/2016"
"41557-1","Mixels","Series 7",2016,"Camillot",,64,3,4.99,5.99,3.99,5702015594103,673419248808,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,7.9900,4.1400,"01/02/2016","31/05/2016"
"41558-1","Mixels","Series 7",2016,"Mixadel",,63,3,4.99,5.99,3.99,5702015594110,673419248815,13.0048,18.0086,1.4986,0.04994,"",0,0,0,,0,0,,,,,,,,,9.3100,5.4700,"01/02/2016","31/05/2016"
"41559-1","Mixels","Series 7",2016,"Paladum",,64,3,4.99,5.99,3.99,5702015594127,673419248822,13.0048,18.0086,1.4986,0.04994,"",0,0,0,,0,0,,,,,,,,,9.7300,3.5800,"01/02/2016","31/05/2016"
"41560-1","Mixels","Series 7",2016,"Jamzy",,70,3,4.99,5.99,3.99,5702015594134,673419248839,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,8.7100,6.0000,"01/02/2016","31/05/2016"
"41561-1","Mixels","Series 7",2016,"Tapsy",,57,3,4.99,5.99,3.99,5702015594141,673419248846,13.0048,18.0086,1.4986,0.04994,"",0,0,0,,0,0,,,,,,,,,11.6900,6.0300,"01/02/2016","31/05/2016"
"41562-1","Mixels","Series 7",2016,"Trumpsy",,54,3,4.99,5.99,3.99,5702015594158,673419249454,13.0048,18.0086,1.4986,0.04994,"",0,0,0,,0,0,,,,,,,,,9.0200,6.7800,"01/02/2016","31/05/2016"
"41563-1","Mixels","Series 8",2016,"Splasho",,67,3,4.99,5.99,3.99,5702015594684,673419249560,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,7.3800,7.0500,"01/06/2016","30/09/2016"
"41564-1","Mixels","Series 8",2016,"Aquad",,70,3,4.99,5.99,3.99,5702015594691,673419249577,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,9.3100,8.5600,"01/06/2016","30/09/2016"
"41565-1","Mixels","Series 8",2016,"Hydro",,70,3,4.99,5.99,3.99,5702015594707,673419249584,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,5.8600,6.7000,"01/06/2016","30/09/2016"
"41566-1","Mixels","Series 8",2016,"Sharx",,55,3,4.99,5.99,3.99,5702015594714,673419249591,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,10.8200,6.8500,"01/06/2016","30/09/2016"
"41567-1","Mixels","Series 8",2016,"Skulzy",,66,3,4.99,5.99,3.99,5702015594721,673419249607,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,15.0000,10.7400,"01/06/2016","30/09/2016"
"41568-1","Mixels","Series 8",2016,"Lewt",,62,3,4.99,5.99,3.99,5702015594738,673419249614,13.0048,18.0086,1.4986,0.04994,"",0,0,0,,0,0,,,,,,,,,11.9800,7.1500,"01/06/2016","30/09/2016"
"41569-1","Mixels","Series 8",2016,"Surgeo",,63,3,4.99,5.99,3.99,5702015594745,673419249621,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,9.2500,8.1100,"01/06/2016","30/09/2016"
"41570-1","Mixels","Series 8",2016,"Skrubz",,68,3,4.99,5.99,3.99,5702015594165,673419249683,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,11.0100,6.3300,"01/06/2016","30/09/2016"
"41571-1","Mixels","Series 8",2016,"Tuth",,67,3,4.99,5.99,3.99,5702015595070,673419249690,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,10.6500,5.7500,"01/06/2016","30/09/2016"
"41572-1","Mixels","Series 9",2016,"Gobbol",,62,3,4.99,5.99,3.99,5702015595087,673419249706,13.0048,18.0086,1.4986,0.04994,"",0,0,0,,0,0,,,,,,,,,13.5600,7.8900,"01/10/2016","31/12/2016"
"41573-1","Mixels","Series 9",2016,"Sweepz",,61,3,4.99,5.99,3.99,5702015595094,673419249713,13.0048,18.0086,1.4986,0.04994,"",0,0,0,,0,0,,,,,,,,,13.6100,12.0200,"01/10/2016","31/12/2016"
"41574-1","Mixels","Series 9",2016,"Compax",,66,3,4.99,5.99,3.99,5702015595100,673419249720,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,11.3800,7.2600,"01/10/2016","31/12/2016"
"41575-1","Mixels","Series 9",2016,"Cobrax",,64,3,4.99,5.99,3.99,5702015595117,673419249737,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,18.1100,13.4600,"01/10/2016","31/12/2016"
"41576-1","Mixels","Series 9",2016,"Spinza",,60,3,4.99,5.99,3.99,5702015595124,673419249744,13.0048,18.0086,1.4986,0.0454,"",0,0,0,,0,0,,,,,,,,,16.1000,11.7100,"01/10/2016","31/12/2016"
"41577-1","Mixels","Series 9",2016,"Mysto",,64,3,4.99,5.99,3.99,5702015595131,673419250054,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,15.9300,7.9200,"01/10/2016","31/12/2016"
"41578-1","Mixels","Series 9",2016,"Screeno",,73,3,4.99,5.99,3.99,5702015595148,673419250061,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,21.3200,9.8500,"01/10/2016","31/12/2016"
"41579-1","Mixels","Series 9",2016,"Camsta",,62,3,4.99,5.99,3.99,5702015595155,673419250078,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,12.5000,9.8600,"01/10/2016","31/12/2016"
"41580-1","Mixels","Series 9",2016,"Myke",,63,3,4.99,5.99,3.99,5702015595162,673419250085,13.0048,18.0086,1.4986,0.05448,"",0,0,0,,0,0,,,,,,,,,13.9300,7.2800,"01/10/2016","31/12/2016"
"42044-1","Technic","",2016,"Display Team Jet",,113,7.99,12.99,15.99,9.99,,673419246545,15.6972,14.097,6.096,0.1905086,"",0,0,0,,0,0,,,,,,,,,10.9100,6.7300,"",""
"42045-1","Technic","",2016,"Hydroplane Racer",,180,14.99,19.99,24.99,14.99,,673419247559,26.2128,14.097,4.8006,0.2948348,"",0,0,0,,0,0,,,,,,,,,16.9700,7.2000,"",""
"42046-1","Technic","",2016,"Getaway Racer",,170,17.99,19.99,24.99,19.99,,673419247566,26.2128,14.097,6.096,0.3039066,"",0,0,0,,0,0,,,,,,,,,31.0800,11.0100,"",""
"42047-1","Technic","",2016,"Police Interceptor",,185,17.99,19.99,24.99,19.99,,673419247573,26.2128,14.097,6.096,0.3220503,"",0,0,0,,0,0,,,,,,,,,24.2400,5.5200,"",""
"42048-1","Technic","",2016,"Race Kart",,345,24.99,29.99,39.99,26.99,,673419247580,26.2128,19.1008,7.2136,0.5942055,"",0,0,0,,0,0,,,,,,,,,55.3700,14.7100,"01/01/2016","31/12/2017"
"42049-1","Technic","",2016,"Mine Loader",,476,29.99,49.99,64.99,39.99,,673419247597,35.4076,19.1008,7.0104,0.8210015,"",0,0,0,,0,0,,,,,,,,,62.4100,52.2100,"01/01/2016","31/12/2017"
"42050-1","Technic","",2016,"Drag Racer",,647,54.99,79.99,99.99,59.99,5702015591980,673419247603,38.2,26.2,9.4,,"",0,0,0,,0,0,,,,,,,,,76.9300,51.8900,"01/01/2016","31/12/2017"
"42052-1","Technic","",2016,"Heavy Lift Helicopter",,1042,109.99,139.99,179.99,119.99,5702015592062,673419268714,58.2,37.8,8.7,,"",0,0,0,,0,0,,,,,,,,,158.3900,88.4800,"01/01/2016","31/12/2017"
"42053-1","Technic","Licensed",2016,"Volvo EW160E",,1166,74.99,119.99,149.99,89.99,5702015592055,673419248761,35.4,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,180.7800,98.1800,"01/08/2016","31/12/2017"
"42054-1","Technic","Licensed",2016,"CLAAS XERION 5000 TRAC VC",,1977,129.99,179.99,229.99,149.99,5702015594073,673419248716,58.2,37.8,10.3,,"",0,0,0,,0,0,,,,,,,,,272.2300,176.7600,"01/08/2016","31/12/2017"
"42055-1","Technic","",2016,"Bucket Wheel Excavator",,3929,189.99,279.99,329.99,229.99,5702015594011,673419248723,58.2,48,17,,"",0,0,0,,0,0,,,,,,,,,414.9400,242.6800,"01/08/2016","31/12/2018"
"42056-1","Technic","Licensed",2016,"Porsche 911 GT3 RS",,2704,259.99,299.99,349.99,299.99,5702015594028,673419248730,48,37.8,15.3,,"",0,0,0,,0,0,,,,,,,,,725.3900,431.1900,"01/06/2016","31/12/2018"
"45014-1","Education","Duplo",2016,"StoryTales Set",6,103,,,,,,673419231213,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"45016-1","Education","Duplo",2016,"Tubes Experiment Set",4,142,,,,,,673419231237,,,,,"",0,0,0,,0,0,,,,,,,,,73.5400,,"",""
