Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"31130-1","Creator","3 in 1",2022,"Sunken Treasure Mission",2,522,24.99,34.99,44.99,29.99,5702017153216,673419355711,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,25.0000,,"01/06/2022","31/12/2023"
"31131-1","Creator","3 in 1",2022,"Downtown Noodle Shop",2,569,39.99,44.99,59.99,44.99,5702017153223,673419355728,38,26,5.5,0.893,"",0,0,0,,0,0,,,,,,,,,34.8500,14.0000,"01/06/2022","31/12/2023"
"31132-1","Creator","3 in 1",2022,"Viking Ship and the Midgard Serpent",4,1192,104.99,119.99,149.99,119.99,5702017153230,673419355735,48,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,80.9000,42.3700,"01/06/2022","31/12/2023"
"31204-1","Art","Music",2022,"Elvis Presley  'The King'",,3445,104.99,119.99,149.99,119.99,5702016914917,,40.4,37.8,5,,"",0,0,0,,0,0,,,,,,,,,121.9400,119.9900,"01/03/2022","31/12/2022"
"31205-1","Art","Licensed",2022,"Jim Lee Batman Collection",,4167,104.99,119.99,149.99,119.99,5702017153971,673419356046,40.4,37.8,5,,"",0,0,0,,0,0,,,,,,,,,103.2400,78.2600,"01/03/2022","31/12/2023"
"31206-1","Art","Music",2022,"The Rolling Stones",,1998,129.99,149.99,199.99,149.99,5702017153988,673419356053,32.2,38,21,,"",0,0,0,,0,0,,,,,,,,,96.4400,,"01/06/2022","31/12/2023"
"31207-1","Art","Miscellaneous",2022,"Floral Art",,2870,59.99,79.99,99.99,69.99,5702017153995,673419356060,27,38,7.4,,"",0,0,0,,0,0,,,,,,,,,57.0400,,"01/08/2022","31/12/2023"
"40491-1","Seasonal","Chinese Traditional Festival",2022,"Year of the Tiger",,193,,,,,5702017005904,,13.8,12.2,4.6,0.175,"",0,0,0,,0,0,,,,,,,,,10.4100,4.4000,"",""
"40503-1","Promotional","LEGO House",2022,"Dagny Holm - Master Builder",,1068,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,122.7700,,"",""
"40512-1","Miscellaneous","VIP Add On Pack",2022,"Fun and Funky VIP Add On Pack",,148,,,,,5702017106625,,,,,0.078,"",0,0,0,,0,0,,,,,,,,,6.8800,8.2500,"",""
"40515-1","Miscellaneous","VIP Add On Pack",2022,"Pirates and Treasure VIP Add On Pack",2,103,,,,,5702017106984,,,,,0.075,"",0,0,0,,0,0,,,,,,,,,9.9800,8.7800,"",""
"40517-1","Creator","Miscellaneous",2022,"Vespa",,118,8.99,9.99,12.99,9.99,5702017166186,673419359580,15.7,14.1,4.5,,"",0,0,0,,0,0,,,,,,,,,13.2100,5.9900,"01/03/2022","31/12/2024"
"40518-1","Creator","Miscellaneous",2022,"High-Speed Train",,284,17.99,19.99,24.99,19.99,5702017166193,673419359665,26.2,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,22.0600,14.9900,"01/01/2022","31/12/2024"
"40519-1","Creator","Postcard",2022,"New York Postcard",1,254,13.49,14.99,18.99,14.99,5702017165639,673419359658,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,17.4600,13.2400,"01/07/2022","31/12/2024"
"40520-1","Creator","Postcard",2022,"Beijing Postcard",,280,13.49,14.99,18.99,14.99,5702017166209,673419358941,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"40521-1","Disney","Disney Parks",2022,"Mini Disney The Haunted Mansion",1,680,34.99,39.99,54.99,39.99,5702017241159,673419365338,26.2,19.1,7.2,,"",0,0,0,,0,0,,,,,,,,,40.9100,29.9900,"01/08/2022","31/12/2023"
"40522-1","Seasonal","Valentine's Day",2022,"Valentine Lovebirds",,298,11.99,12.99,16.99,12.99,5702017166216,673419359825,14.1,12.2,9.1,0.236,"",0,0,0,,0,0,,,,,,,,,13.1800,16.6400,"01/01/2022","31/12/2023"
"40523-1","Seasonal","Easter",2022,"Easter Rabbits Display",,288,11.99,12.99,16.99,12.99,5702017166223,673419359832,14.1,12.2,9.1,0.241,"",0,0,0,,0,0,,,,,,,,,13.5900,13.7200,"01/02/2022","31/12/2023"
"40524-1","Creator","Botanical Collection",2022,"Sunflowers",,191,11.99,12.99,16.99,12.99,5702017165646,673419359597,19.1,14.1,4.6,0.137,"",0,0,0,,0,0,,,,,,,,,14.0400,11.8000,"01/01/2022","31/12/2026"
"40525-1","Marvel Super Heroes","Avengers: Endgame",2022,"Endgame Battle",5,62,13.49,14.99,18.99,14.99,,673419358934,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,15.8400,,"01/04/2022","31/12/2022"
"40526-1","City","Miscellaneous",2022,"Electric Scooters & Charging Dock",3,50,11.99,12.99,16.99,12.99,,673419365321,25.1,15,3,0.075,"",0,0,0,,0,0,,,,,,,,,19.4900,,"01/06/2022","31/12/2022"
"40527-1","Seasonal","Easter",2022,"Easter Chicks",,318,,,,,5702017166407,,14,12.2,9,0.213,"",0,0,0,,0,0,,,,,,,,,8.4600,7.6200,"25/03/2022","31/12/2022"
"40528-1","Promotional","LEGO brand store opening set",2022,"LEGO Brand Retail Store",,402,,,,,5702017166414,,26.2,14.1,9.1,0.508,"",0,0,0,,0,0,,,,,,,,,27.5800,,"01/01/2022","31/12/2025"
"40529-1","Promotional","Gift with Purchase",2022,"Children's Amusement Park",2,170,,,,,5702017166421,,18.9,13.9,4.5,0.217,"",0,0,0,,0,0,,,,,,,,,10.1600,5.0000,"15/04/2022","31/12/2022"
"40530-1","Promotional","Gift with Purchase",2022,"Jane Goodall Tribute",1,275,,,,,5702017164045,,26,14,6,0.32,"",0,0,0,,0,0,,,,,,,,,20.0600,15.9600,"03/03/2022","31/12/2022"
"40531-1","Star Wars","Promotional",2022,"Lars Family Homestead Kitchen",1,195,,,,,,,26.2,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,37.7000,31.5400,"01/05/2022","31/12/2022"
"40532-1","Icons","Promotional",2022,"Vintage Taxi",1,163,,,,,5702017164069,,19,14,4.6,0.192,"",0,0,0,,0,0,,,,,,,,,31.1400,18.7500,"28/01/2022","31/12/2022"
"40533-1","Ideas","Promotional",2022,"Cosmic Cardboard Adventures",1,203,,,,,5702017166872,,26.2,14.1,4.8,0.256,"",0,0,0,,0,0,,,,,,,,,21.0800,16.6200,"16/05/2022","31/12/2022"
"40534-1","Promotional","LEGO House",2022,"LEGO House Chef",1,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.0000,,"",""
"40535-1","Brick Sketches","Marvel Super Heroes",2022,"Iron Man",,200,14.99,16.99,19.99,16.99,5702017166889,673419359696,14.1,19.1,7.1,,"",0,0,0,,0,0,,,,,,,,,19.2700,8.0000,"01/04/2022","31/12/2022"
"40536-1","Brick Sketches","Marvel Super Heroes",2022,"Miles Morales",,214,14.99,16.99,19.99,16.99,5702017166896,,14.1,19.1,7.1,,"",0,0,0,,0,0,,,,,,,,,23.7000,,"01/04/2022","31/12/2022"
"40539-1","BrickHeadz","Star Wars",2022,"Ahsoka Tano",,164,9.99,9.99,12.99,9.99,5702017166902,673419359719,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,12.8800,9.5700,"01/01/2022","31/12/2023"
"40540-1","BrickHeadz","Seasonal",2022,"Lion Dance Guy",,239,9.99,9.99,12.99,9.99,5702017166919,673419359726,14.1,12.2,6.1,0.192,"",0,0,0,,0,0,,,,,,,,,12.4100,10.1000,"01/01/2022","31/12/2023"
"40541-1","BrickHeadz","Go Brick Me",2022,"Manchester United Go Brick Me",,530,17.99,19.99,24.99,19.99,5702017166926,673419359733,26.2,19.1,7.2,,"",0,0,0,,0,0,,,,,,,,,30.7600,,"01/08/2022","31/12/2023"
"40542-1","BrickHeadz","Go Brick Me",2022,"FC Barcelona Go Brick Me",,530,17.99,19.99,24.99,19.99,5702017241760,673419365345,26.2,19.1,7.2,,"",0,0,0,,0,0,,,,,,,,,27.3700,,"01/08/2022","31/12/2023"
"40543-1","BrickHeadz","Pets",2022,"St. Bernard",,236,13.49,14.99,19.99,14.99,5702017166933,673419359740,15.7,14.1,7.1,0.237,"",0,0,0,,0,0,,,,,,,,,19.9700,15.2200,"01/01/2022","31/12/2022"
"40544-1","BrickHeadz","Pets",2022,"French Bulldog",,237,13.49,14.99,19.99,14.99,5702017166940,673419359757,15.7,14.1,7.1,0.238,"",0,0,0,,0,0,,,,,,,,,19.7600,8.9700,"01/01/2022","31/12/2022"
"40545-1","BrickHeadz","Pets",2022,"Koi Fish",,203,13.49,14.99,19.99,14.99,5702017241777,,15.7,14,7,0.206,"",0,0,0,,0,0,,,,,,,,,22.6000,,"01/08/2022","31/12/2022"
"40546-1","BrickHeadz","Pets",2022,"Poodles",,304,13.49,14.99,19.99,14.99,5702017241784,,15.7,14,7,0.259,"",0,0,0,,0,0,,,,,,,,,15.5700,,"01/08/2022","31/12/2022"
"40547-1","BrickHeadz","Star Wars",2022,"Obi-Wan Kenobi & Darth Vader",,260,17.99,19.99,24.99,19.99,5702017241791,673419365888,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,19.1100,,"25/05/2022","31/12/2025"
"40548-1","BrickHeadz","Miscellaneous",2022,"Spice Girls Tribute",,578,44.99,49.99,64.99,49.99,5702017166957,673419359764,35.4,19.1,7,,"",0,0,0,,0,0,,,,,,,,,35.0000,,"01/03/2022","31/12/2022"
"40549-1","BrickHeadz","Stranger Things",2022,"Demogorgon & Eleven",,192,17.99,19.99,24.99,19.99,5702017166964,,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,29.4600,13.0700,"01/02/2022","31/12/2022"
"40550-1","BrickHeadz","Disney",2022,"Chip & Dale",,226,17.99,19.99,24.99,19.99,5702017166971,673419359788,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,20.2800,12.7200,"01/03/2022","31/12/2023"
"40552-1","BrickHeadz","Disney",2022,"Buzz Lightyear",,114,9.99,9.99,12.99,9.99,5702017166995,,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,11.9100,7.6200,"01/02/2022","31/12/2022"
"40553-1","BrickHeadz","Disney",2022,"Woody and Bo Peep",,296,17.99,19.99,24.99,19.99,5702017167008,673419359818,19.1,14.1,9.1,,"",0,0,0,,0,0,,,,,,,,,20.0400,18.0000,"01/02/2022","31/12/2023"
"40554-1","BrickHeadz","Avatar",2022,"Jake Sully & his Avatar",,246,17.99,19.99,24.99,19.99,5702017241807,673419365895,19.1,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,15.9900,,"01/10/2022","31/12/2023"
"40556-1","Promotional","LEGOLAND",2022,"Mythica",2,510,,,,,,,35.4,19.1,7,,"",0,0,0,,0,0,,,,,,,,,43.9100,,"01/06/2022","31/12/2024"
"40557-1","Star Wars","Episode V",2022,"Defense of Hoth",3,64,13.49,14.99,18.99,14.99,,673419364867,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,18.1400,16.8400,"01/01/2022","31/12/2022"
"40558-1","Star Wars","Episode II",2022,"Clone Trooper Command Station",3,66,13.49,14.99,18.99,14.99,,673419359955,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,24.3100,17.5800,"01/01/2022","31/12/2022"
"40559-1","BrickHeadz","Looney Tunes",2022,"Road Runner & Wile E. Coyote",,205,17.99,19.99,24.99,19.99,5702017174594,,19.1,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,20.5400,13.8600,"01/02/2022","31/12/2022"
"40560-1","BrickHeadz","Wizarding World",2022,"Professors of Hogwarts",,601,39.99,39.99,49.99,39.99,5702017241616,673419365598,35.4,19.1,7,,"",0,0,0,,0,0,,,,,,,,,38.7400,30.0000,"01/06/2022","31/12/2023"
"40561-1","Dots","Promotional",2022,"Pencil Holder",,476,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,14.0000,,"",""
"40562-1","Creator","3 in 1",2022,"Mystic Witch",,257,,,,,5702017241821,,19.1,26.2,4.6,0.328,"",0,0,0,,0,0,,,,,,,,,15.1300,7.0000,"14/10/2022","31/12/2022"
"40563-1","Promotional","Gift with Purchase",2022,"Tribute to LEGO House",,583,,,,,,,26.2,14.1,9.1,,"",0,0,0,,0,0,,,,,,,,,22.8200,10.7100,"19/11/2022","31/12/2022"
"40564-1","Seasonal","Christmas",2022,"Winter Elves Scene",2,372,,,,,5702017241845,,26,14,7,0.362,"",0,0,0,,0,0,,,,,,,,,18.7800,8.1400,"19/11/2022","31/12/2022"
"40565-1","Seasonal","Christmas",2022,"Santa's Workshop",2,329,,,,,5702017241852,,26,14,6,0.35,"",0,0,0,,0,0,,,,,,,,,25.6500,20.0000,"01/12/2022","31/12/2022"
"40566-1","Ideas","Promotional",2022,"Ray the Castaway",1,239,,,,,5702017241869,,19,14,7,0.292,"",0,0,0,,0,0,,,,,,,,,23.1400,15.8000,"01/10/2022","31/12/2022"
"40567-1","Icons","Castle System",2022,"Forest Hideout",2,258,,,,,5702017241876,,26,14,6,0.315,"",0,0,0,,0,0,,,,,,,,,35.4600,30.3100,"15/06/2022","31/12/2022"
"40568-1","Creator","Postcard",2022,"Paris Postcard",,213,13.49,14.99,18.99,14.99,5702017241883,673419365703,19.1,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,17.7900,,"01/08/2022","31/12/2023"
"40569-1","Creator","Postcard",2022,"London Postcard",,277,13.49,14.99,18.99,14.99,5702017241890,673419365710,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,18.4300,,"01/08/2022","31/12/2024"
"40570-1","Seasonal","Halloween",2022,"Halloween Cat and Mouse",,328,11.99,12.99,16.99,12.99,5702017241906,673419365727,15.7,14,7,0.241,"",0,0,0,,0,0,,,,,,,,,15.2900,11.9900,"01/08/2022","31/12/2023"
"40571-1","Seasonal","Christmas",2022,"Wintertime Polar Bears",,312,11.99,12.99,16.99,12.99,5702017241913,673419365734,15.6,14,7,0.247,"",0,0,0,,0,0,,,,,,,,,12.1600,,"01/09/2022","31/12/2023"
"40572-1","Seasonal","Christmas",2022,"Penguin & Snowflake",,139,8.99,9.99,12.99,9.99,5702017241920,,15.6,14,4.2,0.124,"",0,0,0,,0,0,,,,,,,,,14.5900,10.9700,"01/09/2022","31/12/2022"
"40573-1","Seasonal","Christmas",2022,"Christmas Tree",,784,39.99,44.99,54.99,44.99,5702017241937,673419366151,19,35.2,8.8,0.83,"",0,0,0,,0,0,,,,,,,,,39.6200,31.9900,"01/09/2022","31/12/2024"
"40574-1","Promotional","LEGO brand stores",2022,"LEGO Brand Store",2,541,30.99,36.99,49.99,36.99,5702017241944,,26,19,9,0.669,"",0,0,0,,0,0,,,,,,,,,41.5600,32.5000,"01/08/2022","31/12/2024"
"40577-1","Harry Potter","Promotional",2022,"Hogwarts: Grand Staircase",1,224,,,,,,,19.1,26.2,6.1,,"",0,0,0,,0,0,,,,,,,,,51.2500,55.0600,"15/07/2022","31/12/2022"
"40578-1","City","Town",2022,"Sandwich Shop",2,110,,,,,5702017241975,,19,14,6,0.218,"",0,0,0,,0,0,,,,,,,,,18.9400,13.9000,"16/09/2022","31/12/2022"
"40579-1","Icons","Promotional",2022,"Eiffel's Apartment",1,228,,,,,,,26.2,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,48.6400,47.8100,"25/11/2022","31/12/2022"
"40654-1","Creator","Postcard",2022,"Beijing Postcard",,274,13.49,14.99,18.99,14.99,5702017367545,673419371124,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,16.5200,,"01/07/2022","31/12/2024"
"41694-1","Friends","Traffic",2022,"Pet Clinic Ambulance",2,54,8.99,9.99,13.99,9.99,5702017115153,,14.1,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,5.4100,6.7500,"01/03/2022","31/12/2022"
"41695-1","Friends","Heartlake City",2022,"Pet Clinic",2,111,17.99,19.99,24.99,19.99,5702017115160,,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,13.1300,,"01/01/2022","31/12/2022"
"41696-1","Friends","Farm",2022,"Pony-Washing Stable",2,60,8.99,9.99,13.99,9.99,5702017152707,673419356121,15.7,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,7.0000,,"01/06/2022","31/12/2023"
"41697-1","Friends","Beach",2022,"Turtle Protection Vehicle",2,90,8.99,9.99,13.99,9.99,5702017152714,673419356145,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,8.1100,5.8600,"01/01/2022","31/12/2023"
"41698-1","Friends","Pets",2022,"Pet Playground",2,210,17.99,19.99,24.99,19.99,5702017152721,,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,12.6600,9.9900,"01/03/2022","31/12/2022"
"41699-1","Friends","Heartlake City",2022,"Pet Adoption Café",2,292,24.99,29.99,39.99,29.99,5702017152738,673419356268,35.4,19.1,7,,"",0,0,0,,0,0,,,,,,,,,18.0000,,"01/03/2022","31/12/2023"
"41700-1","Friends","Beach",2022,"Beach Glamping",3,380,34.99,39.99,49.99,39.99,5702017117379,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,25.8400,23.7400,"01/01/2022","31/12/2022"
"41701-1","Friends","Park",2022,"Street Food Market",3,592,44.99,49.99,64.99,49.99,5702017117386,,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,37.9500,40.0000,"01/01/2022","31/12/2022"
"41702-1","Friends","Summer",2022,"Canal Houseboat",4,737,64.99,79.99,99.99,74.99,5702017117393,,54,28.2,7.9,,"",0,0,0,,0,0,,,,,,,,,53.7100,3.4000,"01/01/2022","31/12/2022"
"41703-1","Friends","Tree Houses",2022,"Friendship Tree House",4,1114,69.99,79.99,99.99,79.99,5702017152745,673419356275,48,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,58.8000,53.7100,"01/01/2022","31/12/2023"
"41704-1","Friends","Heartlake City",2022,"Main Street Building",8,1682,139.99,159.99,199.99,159.99,5702017152752,673419356282,58.2,37.8,8.7,,"",0,0,0,,0,0,,,,,,,,,77.3300,110.0000,"01/01/2022","31/12/2023"
"41705-1","Friends","Heartlake City",2022,"Heartlake City Pizzeria",2,144,12.99,14.99,19.99,14.99,5702017152769,673419356299,26.2,14.1,7.2,,"",0,0,0,,0,0,,,,,,,,,8.4400,11.5000,"01/06/2022","31/12/2023"
"41706-1","Friends","Seasonal",2022,"Friends Advent Calendar",4,312,21.99,34.99,44.99,24.99,5702017155074,,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,19.6300,,"01/09/2022","31/12/2022"
"41707-1","Friends","Science",2022,"Tree-Planting Vehicle",2,336,24.99,29.99,39.99,29.99,5702017155081,673419357135,35.4,19.1,7,,"",0,0,0,,0,0,,,,,,,,,30.4600,,"01/01/2022","31/12/2023"
"41708-1","Friends","Heartlake City",2022,"Roller Disco Arcade",3,642,54.99,59.99,74.99,59.99,5702017155098,673419357159,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,39.5900,30.0000,"01/06/2022","31/12/2023"
"41709-1","Friends","Beach",2022,"Vacation Beach House",4,686,59.99,79.99,99.99,69.99,5702017155104,,54,28.2,7.9,,"",0,0,0,,0,0,,,,,,,,,61.8100,53.9900,"01/03/2022","31/12/2022"
"41710-1","Friends","Beach",2022,"Surfer Beach Fun",3,288,24.99,39.99,49.99,29.99,5702017155111,,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,19.3900,15.1400,"01/06/2022","31/12/2022"
"41711-1","Friends","Heartlake City",2022,"Emma's Art School",3,844,59.99,69.99,89.99,69.99,5702017155128,673419357210,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,58.8500,37.4900,"01/06/2022","31/12/2023"
"41712-1","Friends","Traffic",2022,"Recycling Truck",2,259,17.99,19.99,24.99,19.99,5702017154114,673419357258,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,12.9900,6.9900,"01/06/2022","31/12/2023"
"41713-1","Friends","Science",2022,"Olivia's Space Academy",4,757,59.99,69.99,89.99,69.99,5702017154121,673419357272,54,28.2,7.9,,"",0,0,0,,0,0,,,,,,,,,43.8900,30.0000,"01/05/2022","31/12/2023"
"41714-1","Friends","Heartlake City",2022,"Andrea's Theatre School",4,1154,89.99,99.99,129.99,99.99,5702017154138,673419357296,58.2,37.8,8.7,,"",0,0,0,,0,0,,,,,,,,,31.0000,,"01/06/2022","31/12/2023"
"41715-1","Friends","Traffic",2022,"Ice Cream Truck",2,84,17.99,19.99,24.99,19.99,5702017154145,673419357302,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,12.5000,,"01/06/2022","31/12/2023"
"41716-1","Friends","Summer",2022,"Stephanie's Sailing Adventure",3,304,39.99,39.99,49.99,44.99,5702017154152,673419357319,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,20.7900,,"01/06/2022","31/12/2023"
"41717-1","Friends","General",2022,"Mia's Wildlife Rescue",3,430,44.99,49.99,64.99,49.99,5702017154923,673419357326,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,21.5000,,"01/06/2022","31/12/2023"
"41718-1","Friends","Heartlake City",2022,"Pet Day-Care Centre",4,593,59.99,69.99,89.99,64.99,5702017154930,673419357333,48,28.2,7.4,,"",0,0,0,,0,0,,,,,,,,,49.5700,44.9900,"01/03/2022","31/12/2023"
"41719-1","Friends","Art",2022,"Mobile Fashion Boutique",2,94,8.99,9.99,13.99,9.99,5702017154947,673419357340,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,5.2700,,"01/06/2022","31/12/2023"
"41720-1","Friends","Summer",2022,"Water Park",3,373,54.99,49.99,64.99,59.99,5702017154954,673419357357,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,15.0000,,"01/06/2022","31/12/2023"
"41721-1","Friends","Farm",2022,"Organic Farm ",4,826,89.99,89.99,119.99,99.99,5702017154961,673419357364,48,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,32.7500,60.0000,"01/06/2022","31/12/2023"
"41722-1","Friends","Horseback Riding",2022,"Horse Show Trailer",3,989,89.99,99.99,129.99,99.99,5702017188331,673419361309,48,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,108.7700,,"01/06/2022","31/12/2023"
"41942-1","Dots","Bracelets",2022,"Into the Deep Bracelets with Charms",,36,5.99,5.99,7.99,6.99,5702017156101,,,,,,"",0,0,0,,0,0,,,,,,,,,4.6700,,"",""
"41943-1","Dots","Bracelets",2022,"Gamer Bracelet with Charms",,37,5.99,5.99,7.99,6.99,5702017156118,,,,,,"",0,0,0,,0,0,,,,,,,,,4.7100,,"",""
"41944-1","Dots","Bracelet & Bag Tag",2022,"Candy Kitty Bracelet & Bag Tag",,188,12.99,14.99,16.99,14.99,5702017156125,,10,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,11.4000,,"01/01/2022","31/12/2022"
"41945-1","Dots","Bracelet & Bag Tag",2022,"Neon Tiger Bracelet & Bag Tag",,188,12.99,14.99,16.99,14.99,5702017156132,,10,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,7.3800,,"01/01/2022","31/12/2022"
"41946-1","Dots","Extra Dots",2022,"Extra DOTS - Series 6",,118,3.49,3.99,4.99,3.99,5702017156149,,,,,,"",0,0,0,,0,0,,,,,,,,,2.0500,,"",""
"41947-1","Dots","Disney",2022,"Mickey and Friends Bracelets Mega Pack",,349,24.99,34.99,44.99,29.99,5702017155708,673419357975,23,22.5,5,,"",0,0,0,,0,0,,,,,,,,,15.9800,,"01/08/2022","31/12/2023"
"41948-1","Dots","Accessories",2022,"Cute Banana Pen Holder",,438,17.99,19.99,24.99,19.99,5702017155715,673419357982,28,22.5,5,,"",0,0,0,,0,0,,,,,,,,,14.7500,,"01/01/2022","31/12/2023"
"41949-1","Dots","Bag Tag",2022,"Bag Tags Mega Pack – Messaging",,228,24.99,29.99,39.99,29.99,5702017155722,,23,22.5,5,,"",0,0,0,,0,0,,,,,,,,,19.6400,,"01/03/2022","31/12/2022"
"41950-1","Dots","Lots of Dots",2022,"Lots of DOTS - Lettering",,722,17.99,19.99,24.99,19.99,5702017156187,673419358095,26.2,14.1,4.8,,"",0,0,0,,0,0,,,,,,,,,13.1000,,"01/03/2022","31/12/2023"
"41951-1","Dots","Accessories",2022,"Message Board",,531,17.99,19.99,24.99,19.99,5702017155913,673419358002,28,22.5,5,,"",0,0,0,,0,0,,,,,,,,,13.1200,,"01/03/2022","31/12/2023"
"41952-1","Dots","Accessories",2022,"Big Message Board",,943,34.99,39.99,49.99,39.99,5702017156194,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,34.6600,,"01/03/2022","31/12/2022"
"41953-1","Dots","Bracelets",2022,"Rainbow Bracelet with Charms",,37,5.99,5.99,7.99,6.99,5702017156200,,,,,,"",0,0,0,,0,0,,,,,,,,,5.1400,,"",""
"41954-1","Dots","Patches",2022,"Adhesive Patch",,95,5.99,5.99,7.99,6.99,5702017156231,,9.2,12.8,2.8,,"",0,0,0,,0,0,,,,,,,,,5.0800,,"01/06/2022","31/12/2022"
"41955-1","Dots","Patches",2022,"Stitch-on Patch",,95,5.99,5.99,7.99,6.99,5702017156248,,9.2,12.8,2.8,,"",0,0,0,,0,0,,,,,,,,,2.7000,,"01/06/2022","31/12/2022"
"41956-1","Dots","Accessories",2022,"Picture Frames & Bracelet Ice Cream",,474,24.99,29.99,39.99,29.99,5702017155937,,28,22.5,5,,"",0,0,0,,0,0,,,,,,,,,19.6800,,"01/06/2022","31/12/2022"
"41957-1","Dots","Patches",2022,"Adhesive Patches Mega Pack",,486,24.99,34.99,44.99,29.99,5702017155364,673419358026,23,22.5,5,,"",0,0,0,,0,0,,,,,,,,,12.8800,,"01/06/2022","31/12/2023"
"41958-1","Dots","Extra Dots",2022,"Extra DOTS Series 7 - Sport",,115,3.49,3.99,4.99,3.99,5702017156279,,9.5,14.5,,0.016,"",0,0,0,,0,0,,,,,,,,,3.0100,,"",""
"41959-1","Dots","Accessories",2022,"Cute Panda Tray",,517,17.99,19.99,24.99,19.99,5702017155975,673419357968,28,22.5,5,0.427,"",0,0,0,,0,0,,,,,,,,,16.3900,,"01/06/2022","31/12/2023"
"41960-1","Dots","Accessories",2022,"Big Box",,479,19.99,34.99,44.99,24.99,5702017155982,673419357951,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,12.7400,,"01/06/2022","31/12/2023"
"41961-1","Dots","Miscellaneous",2022,"Designer Toolkit - Patterns",,1096,59.99,64.99,84.99,64.99,5702017156309,673419358156,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,,,"01/06/2022","31/12/2023"
"41962-1","Dots","Miscellaneous",2022,"Unicorn Creative Family Pack",,707,44.99,39.99,49.99,49.99,5702017188355,673419361323,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,18.6200,,"01/06/2022","31/07/2023"
"41963-1","Dots","Disney",2022,"Mickey Mouse & Minnie Mouse Stitch-on Patch",,95,5.99,5.99,7.99,6.99,5702017156330,673419358163,9.2,12.8,2.8,,"",0,0,0,,0,0,,,,,,,,,2.5000,,"01/08/2022","31/12/2023"
"41964-1","Dots","Disney",2022,"Mickey Mouse & Minnie Mouse Back-to-School Project Box",,669,39.99,44.99,59.99,44.99,5702017156361,673419358170,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,,,"01/08/2022","31/12/2023"
