Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"60225-1","City","Mars Exploration",2019,"Rover Testing Drive",2,202,17.99,29.99,39.99,19.49,5702016369953,,26,18.9,6,0.363,"",0,0,0,,0,0,,,,,,,,,28.4400,12.7100,"01/06/2019","31/12/2020"
"60226-1","City","Mars Exploration",2019,"Mars Research Shuttle",2,273,24.99,39.99,49.99,29.99,5702016369960,,28.2,26,7.3,0.609,"",0,0,0,,0,0,,,,,,,,,36.4300,21.1300,"01/06/2019","31/12/2021"
"60227-1","City","Mars Exploration",2019,"Lunar Space Station",5,412,44.99,59.99,79.99,48.73,5702016370478,673419303941,47.7,28,5.8,0.897,"",0,0,0,,0,0,,,,,,,,,51.1400,40.0400,"01/06/2019","31/12/2020"
"60228-1","City","Mars Exploration",2019,"Deep Space Rocket and Launch Control",7,837,89.99,99.99,139.99,99.99,5702016370485,,47.6,18.9,8.9,1.831,"",0,0,0,,0,0,,,,,,,,,100.9900,60.0000,"01/06/2019","31/12/2021"
"60229-1","City","Mars Exploration",2019,"Rocket Assembly & Transport",8,1055,119.99,149.99,199.99,129.99,5702016370492,,58,37.5,9.8,2.375,"",0,0,0,,0,0,,,,,,,,,123.6700,90.0000,"01/06/2019","31/12/2021"
"60230-1","City","Mars Exploration",2019,"People Pack - Space Research and Development",15,209,34.99,39.99,49.99,38.98,5702016370508,,26,19,6,0.153,"",0,0,0,,0,0,,,,,,,,,38.1600,30.0000,"01/06/2019","31/12/2020"
"60231-1","City","Fire",2019,"Fire Chief Response Truck",2,201,17.99,29.99,39.99,19.49,5702016370515,,26,18.9,7,0.379,"",0,0,0,,0,0,,,,,,,,,28.2400,16.9100,"01/06/2019","31/12/2020"
"60232-1","City","Town",2019,"Garage Centre",4,234,34.99,49.99,79.99,38.98,5702016370522,,38,26,5.3,0.624,"",0,0,0,,0,0,,,,,,,,,45.6600,20.9500,"01/06/2019","31/12/2020"
"60233-1","City","Town",2019,"Donut Shop Opening",10,790,79.99,89.99,119.99,79.99,5702016370539,,47.6,37.4,6.6,1.405,"",0,0,0,,0,0,,,,,,,,,83.1700,44.7500,"01/06/2019","31/12/2020"
"60234-1","City","General",2019,"People Pack - Fun Fair",14,183,34.99,39.99,49.99,38.98,5702016370553,,26,18.9,4.5,0.275,"",0,0,0,,0,0,,,,,,,,,37.7200,24.1600,"01/06/2019","31/12/2020"
"60235-1","City","Seasonal",2019,"City Advent Calendar",8,234,22.99,29.99,39.99,19.99,5702016369809,,37.9,25.9,6.8,0.387,"",0,0,0,,0,0,,,,,,,,,30.3600,19.0000,"01/09/2019","31/12/2019"
"60236-1","City","Road Plates",2019,"Straight & T-Junction ",,2,9.99,14.99,19.99,9.74,5702016369786,673419303699,30.8,26,0.6,0.2,"",0,0,0,,0,0,,,,,,,,,15.2300,9.8000,"",""
"60237-1","City","Road Plates",2019,"Curves & Crossroad",,2,9.99,14.99,19.99,9.74,5702016369793,673419303705,30.8,26,0.6,0.2,"",0,0,0,,0,0,,,,,,,,,12.2500,6.5300,"",""
"60239-1","City","Sky Police",2019,"Police Patrol Car",1,92,9.99,9.99,13.99,9.99,5702016396201,673419308991,15.7,14.1,4.5,0.15,"",0,0,0,,0,0,,,,,,,,,9.1000,6.0500,"01/01/2019","31/12/2021"
"60240-1","City","Great Outdoors",2019,"Kayak Adventure",1,84,9.99,9.99,13.99,9.99,5702016396188,673419308984,15.7,14.1,4.5,0.15,"",0,0,0,,0,0,,,,,,,,,16.1300,9.0200,"01/01/2019","31/12/2019"
"66073-1","Duplo","",2019,"Super Pack 3-in-1",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66106-1","Duplo","",2019,"Super Pack 2-in-1 ",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66130-1","Duplo","",2019,"Super Pack 2-in-1 ",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66584-1","Creator","",2019,"Bonus/Value pack",,218,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66587-1","City","Product Collection",2019,"Bonus/Value pack",,125,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66593-1","BrickHeadz","Miscellaneous",2019,"2-in-1 Value Pack: Star-Lord & Gamora",,249,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66615-1","City","Product Collection",2019,"Super Pack 3-in-1",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66619-1","City","Product Collection",2019,"Super Pack 3-in-1",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"66620-1","Friends","Product Collection",2019,"Super Pack 3-in-1",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"70418-1","Hidden Side","",2019,"J.B.'s Ghost Lab",3,174,17.99,19.99,24.99,19.99,5702016365405,,26.2,19.1,4.6,,"",0,0,0,,0,0,,,,,,,,,14.9000,10.6000,"01/08/2019","31/12/2020"
"70419-1","Hidden Side","",2019,"Wrecked Shrimp Boat",4,310,24.99,29.99,39.99,29.23,5702016365412,,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,31.5200,26.1900,"01/08/2019","31/12/2020"
"70420-1","Hidden Side","",2019,"Graveyard Mystery",4,335,24.99,29.99,39.99,29.23,5702016365429,,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,29.7400,23.8500,"01/08/2019","31/12/2020"
"70421-1","Hidden Side","",2019,"El Fuego's Stunt Truck",4,428,34.99,39.99,49.99,38.98,5702016365436,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,20.3500,20.7900,"01/08/2019","31/12/2020"
"70422-1","Hidden Side","",2019,"Shrimp Shack Attack",5,579,44.99,49.99,69.99,48.73,5702016365443,,48,28.2,7.4,,"",0,0,0,,0,0,,,,,,,,,45.5600,36.6000,"01/08/2019","31/12/2020"
"70423-1","Hidden Side","",2019,"Paranormal Intercept Bus 3000",5,689,54.99,59.99,79.99,58.48,5702016365467,,54,28.2,5.9,,"",0,0,0,,0,0,,,,,,,,,49.0900,36.7200,"01/08/2019","31/12/2020"
"70424-1","Hidden Side","",2019,"Ghost Train Express",6,698,69.99,79.99,99.99,77.97,5702016367195,673419301329,48,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,75.0400,53.7700,"01/08/2019","31/12/2020"
"70425-1","Hidden Side","",2019,"Newbury Haunted High School",8,1474,109.99,129.99,159.99,116.97,5702016367218,,58.2,37.8,8.7,,"",0,0,0,,0,0,,,,,,,,,100.6700,101.0400,"01/08/2019","31/12/2020"
"70659-1","Ninjago","Spinjitzu",2019,"Spinjitzu Kai",1,97,8.99,9.99,13.99,9.99,5702016367270,673419299442,23.8,23,6.2,0.13,"",0,0,0,,0,0,,,,,,,,,16.3200,7.5300,"01/01/2019","31/12/2019"
"70660-1","Ninjago","Spinjitzu",2019,"Spinjitzu Jay",1,97,8.99,9.99,13.99,9.99,5702016367287,673419301657,23.8,23,6.2,0.13,"",0,0,0,,0,0,,,,,,,,,13.3200,12.4000,"01/01/2019","31/12/2019"
"70661-1","Ninjago","Spinjitzu",2019,"Spinjitzu Zane",1,109,8.99,9.99,13.99,9.99,5702016367317,673419301664,23.8,23,6.2,0.13,"",0,0,0,,0,0,,,,,,,,,16.0700,7.9900,"01/01/2019","31/12/2019"
"70662-1","Ninjago","Spinjitzu",2019,"Spinjitzu Cole",1,117,8.99,9.99,13.99,9.99,5702016367324,673419301671,23.8,23,6.2,0.14,"",0,0,0,,0,0,,,,,,,,,8.4000,15.9400,"01/01/2019","31/12/2019"
"70663-1","Ninjago","Spinjitzu",2019,"Spinjitzu Nya & Wu",2,227,15.99,19.99,24.99,19.99,5702016367331,673419301688,29,24.5,6.2,0.23,"",0,0,0,,0,0,,,,,,,,,29.0800,21.7200,"01/01/2019","31/12/2019"
"70664-1","Ninjago","Spinjitzu",2019,"Spinjitzu Lloyd vs. Garmadon",2,208,15.99,19.99,24.99,19.99,5702016367348,673419301695,29,24.5,6.2,0.23,"",0,0,0,,0,0,,,,,,,,,35.8800,22.5100,"01/01/2019","31/12/2019"
"70665-1","Ninjago","General",2019,"The Samurai Mech",3,154,14.99,14.99,19.99,14.61,5702016367355,673419301701,14.1,19.1,4.6,0.16,"",0,0,0,,0,0,,,,,,,,,22.0400,15.5200,"01/01/2019","31/12/2020"
"70666-1","Ninjago","The Final Battle",2019,"The Golden Dragon",3,171,17.99,19.99,24.99,19.49,5702016367362,673419301718,20.5,19.1,6.1,0.24,"",0,0,0,,0,0,,,,,,,,,27.1300,18.8000,"01/01/2019","31/12/2020"
"70667-1","Ninjago","Rise of the Snakes",2019,"Kai's Blade Cycle & Zane's Snowmobile",4,376,24.99,29.99,39.99,29.99,5702016367478,673419301725,35.4,19.1,7,0.51,"",0,0,0,,0,0,,,,,,,,,44.3400,25.6700,"01/01/2019","31/07/2020"
"70668-1","Ninjago","Rise of the Snakes",2019,"Jay's Storm Fighter",4,490,34.99,39.99,49.99,38.98,5702016367485,673419301732,38.2,26.2,7.05,0.7,"",0,0,0,,0,0,,,,,,,,,63.7500,33.0100,"01/01/2019","31/12/2020"
"70669-1","Ninjago","The Final Battle",2019,"Cole's Earth Driller ",4,587,44.99,49.99,69.99,49.99,5702016367492,673419301749,48,28.2,7.4,0.95,"",0,0,0,,0,0,,,,,,,,,89.6100,59.5200,"01/01/2019","31/12/2019"
"70670-1","Ninjago","General",2019,"Monastery of Spinjitzu",8,1070,79.99,79.99,99.99,77.97,5702016367508,673419301756,48,37.8,7.05,1.52,"",0,0,0,,0,0,,,,,,,,,128.5500,108.3900,"01/01/2019","31/12/2020"
"70671-1","Ninjago","Secrets of the Forbidden Spinjitzu",2019,"Lloyd's Journey",2,81,12.99,14.99,19.99,14.61,5702016365481,,15.7,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,20.6600,13.8900,"01/06/2019","31/12/2020"
"70672-1","Ninjago","Secrets of the Forbidden Spinjitzu",2019,"Cole's Dirt Bike",3,212,17.99,19.99,24.99,19.49,5702016365498,,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,27.2200,19.9800,"01/06/2019","31/12/2020"
"70673-1","Ninjago","Secrets of the Forbidden Spinjitzu",2019,"Shuricopter",3,361,24.99,29.99,39.99,29.23,5702016365504,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,42.0900,29.8100,"01/06/2019","31/12/2020"
"70674-1","Ninjago","Secrets of the Forbidden Spinjitzu",2019,"Fire Fang",4,463,39.99,39.99,49.99,43.86,5702016365511,,28.2,26.2,7.6,,"",0,0,0,,0,0,,,,,,,,,67.7600,51.9600,"01/06/2019","31/12/2020"
"70675-1","Ninjago","Secrets of the Forbidden Spinjitzu",2019,"Katana 4X4",5,450,44.99,49.99,69.99,48.73,5702016365528,,38.2,26.2,9.4,,"",0,0,0,,0,0,,,,,,,,,58.5300,47.9600,"01/06/2019","31/12/2020"
"70676-1","Ninjago","Secrets of the Forbidden Spinjitzu",2019,"Lloyd's Titan Mech",6,876,64.99,79.99,99.99,68.23,5702016365535,,35.4,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,131.9100,116.1600,"01/06/2019","31/12/2020"
"70677-1","Ninjago","Secrets of the Forbidden Spinjitzu",2019,"Land Bounty",9,1178,119.99,129.99,159.99,126.71,5702016365542,,58.2,37.8,8.7,,"",0,0,0,,0,0,,,,,,,,,185.9300,148.1400,"01/06/2019","31/12/2020"
"70678-1","Ninjago","Secrets of the Forbidden Spinjitzu",2019,"Castle of the Forsaken Emperor",7,1218,89.99,99.99,139.99,97.47,5702016365559,,48,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,165.6600,130.8900,"01/06/2019","31/12/2020"
"70679-1","Ninjago","Rise of the Snakes",2019,"The Ultra Dragon",6,951,79.99,84.99,119.99,87.72,5702016365566,673419302692,48,37.8,7.05,1.22,"",0,0,0,,0,0,,,,,,,,,145.2100,97.3400,"01/01/2019","31/12/2020"
"70680-1","Ninjago","General",2019,"Monastery Training",2,122,8.99,9.99,13.99,9.99,5702016394429,673419308687,14.1,12.2,6.1,0.13,"",0,0,0,,0,0,,,,,,,,,10.2900,8.0800,"01/01/2019","31/12/2019"
"70681-1","Ninjago","Spinjitzu Slam",2019,"Spinjitzu Slam - Lloyd",1,70,8.99,9.99,13.99,9.74,5702016469004,,23.8,23,6.2,,"",0,0,0,,0,0,,,,,,,,,12.4000,9.5400,"01/06/2019","31/07/2020"
"70682-1","Ninjago","Spinjitzu Slam",2019,"Spinjitzu Slam - Jay",1,72,8.99,9.99,13.99,9.74,5702016469011,,23.8,23,6.2,,"",0,0,0,,0,0,,,,,,,,,11.3900,6.4300,"01/06/2019","31/07/2020"
"70683-1","Ninjago","Spinjitzu Slam",2019,"Spinjitzu Slam - Zane",1,63,8.99,9.99,13.99,9.99,5702016469028,,23.8,23,6.2,,"",0,0,0,,0,0,,,,,,,,,17.0500,14.5300,"01/06/2019","31/07/2020"
"70684-1","Ninjago","Spinjitzu Slam",2019,"Spinjitzu Slam - Kai vs. Samurai",2,164,17.99,19.99,24.99,19.49,5702016469035,,29,24.5,6.2,,"",0,0,0,,0,0,,,,,,,,,23.9100,21.7600,"01/06/2019","31/07/2020"
"70820-1","The LEGO Movie 2","Miscellaneous",2019,"LEGO Movie Maker",6,482,44.99,49.99,69.99,49.99,5702016367928,673419302180,38.2,26.2,7.05,0.76,"",0,0,0,,0,0,,,,,,,,,29.3400,20.0200,"01/01/2019","31/12/2019"
"70821-1","The LEGO Movie 2","",2019,"Emmet and Benny's 'Build and Fix' Workshop!",2,117,17.99,19.99,24.99,19.99,5702016367935,673419302203,26.2,19.1,6.1,0.34,"",0,0,0,,0,0,,,,,,,,,19.0600,10.7400,"01/01/2019","31/12/2019"
"70822-1","The LEGO Movie 2","",2019,"Unikitty's Sweetest Friends EVER!",3,76,8.99,9.99,13.99,9.99,5702016367942,673419302210,14.1,12.2,4.6,0.08,"",0,0,0,,0,0,,,,,,,,,6.8600,3.5900,"01/01/2019","31/12/2019"
"70823-1","The LEGO Movie 2","",2019,"Emmet's Thricycle!",1,174,12.99,14.99,19.99,14.99,5702016367959,673419302227,14.1,26.2,6.1,0.25,"",0,0,0,,0,0,,,,,,,,,10.6700,6.8300,"01/01/2019","31/12/2019"
"70824-1","The LEGO Movie 2","",2019,"Introducing Queen Watevra Wa'Nabi",4,115,17.99,19.99,24.99,19.99,5702016367966,673419302234,20.5,19.1,4.6,0.24,"",0,0,0,,0,0,,,,,,,,,10.4400,8.7700,"01/01/2019","31/12/2019"
"70825-1","The LEGO Movie 2","",2019,"Queen Watevra's Build Whatever Box!",,455,34.99,39.99,49.99,39.99,5702016368079,673419302241,26.2,22.2,9.5,0.84,"",0,0,0,,0,0,,,,,,,,,15.0400,11.7500,"01/01/2019","31/12/2019"
"70826-1","The LEGO Movie 2","",2019,"Rex's Rex-treme Offroader!",2,236,24.99,29.99,39.99,29.99,5702016368086,673419302258,35.4,19.1,5.9,0.44,"",0,0,0,,0,0,,,,,,,,,22.7300,20.5000,"01/01/2019","31/12/2019"
"70827-1","The LEGO Movie 2","",2019,"Ultrakatty & Warrior Lucy!",2,348,24.99,29.99,39.99,29.99,5702016368093,673419302265,35.4,19.1,5.9,0.41,"",0,0,0,,0,0,,,,,,,,,25.0200,21.6100,"01/01/2019","31/12/2019"
"70828-1","The LEGO Movie 2","",2019,"Pop-Up Party Bus",4,1024,79.99,79.99,99.99,89.99,5702016368109,673419302272,54,28.2,7.85,1.39,"",0,0,0,,0,0,,,,,,,,,50.3800,40.7000,"01/01/2019","31/12/2019"
"70829-1","The LEGO Movie 2","",2019,"Emmet and Lucy's Escape Buggy!",4,550,44.99,49.99,69.99,49.99,5702016368116,673419302289,38.2,26.2,7.05,0.78,"",0,0,0,,0,0,,,,,,,,,31.6600,28.0300,"01/01/2019","31/12/2019"
"70830-1","The LEGO Movie 2","",2019,"Sweet Mayhem's Systar Starship!",3,502,59.99,69.99,89.99,69.99,5702016368123,673419302296,48,28.2,6.1,0.91,"",0,0,0,,0,0,,,,,,,,,47.5900,31.7100,"01/01/2019","31/12/2019"
"70831-1","The LEGO Movie 2","",2019,"Emmet's Dream House/Rescue Rocket!",4,706,54.99,69.99,89.99,59.99,5702016368130,673419302302,48,28.2,6.1,1.14,"",0,0,0,,0,0,,,,,,,,,58.1400,44.1000,"01/01/2019","31/12/2019"
"70832-1","The LEGO Movie 2","",2019,"Emmet's Builder Box!",1,125,24.99,29.99,39.99,29.99,5702016368147,673419302319,,,,,"",0,0,0,,0,0,,,,,,,,,19.6100,,"",""
"70833-1","The LEGO Movie 2","",2019,"Lucy's Builder Box!",2,141,24.99,29.99,39.99,29.99,5702016368154,673419302326,,,,,"",0,0,0,,0,0,,,,,,,,,12.5700,3.9900,"",""
"70834-1","The LEGO Movie 2","",2019,"MetalBeard's Heavy Metal Motor Trike!",2,461,54.99,59.99,79.99,59.99,5702016368161,,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,43.5500,58.5000,"01/01/2019","31/12/2019"
"70835-1","The LEGO Movie 2","",2019,"Rex's Rexplorer!",2,1187,109.99,119.99,159.99,119.99,5702016368185,673419302340,48,37.8,9.4,1.66,"",0,0,0,,0,0,,,,,,,,,68.7100,34.2000,"01/01/2019","31/12/2019"
"70836-1","The LEGO Movie 2","",2019,"Battle-Ready Batman and MetalBeard",2,168,17.99,19.99,24.99,19.99,5702016368192,673419302364,20.5,19.1,4.6,0.24,"",0,0,0,,0,0,,,,,,,,,15.6300,11.7000,"01/01/2019","31/12/2019"
"70837-1","The LEGO Movie 2","",2019,"Shimmer & Shine Sparkle Spa!",8,691,59.99,69.99,89.99,69.99,5702016368208,,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,31.6900,17.0000,"01/05/2019","31/12/2019"
"70838-1","The LEGO Movie 2","",2019,"Queen Watevra's 'So-Not-Evil' Space Palace",5,995,94.99,99.99,139.99,99.99,5702016368215,,48,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,65.1500,54.8200,"01/05/2019","31/12/2019"
"70839-1","The LEGO Movie 2","",2019,"The Rexcelsior!",4,1826,139.99,149.99,199.99,149.99,5702016368222,,58.2,37.8,11.8,,"",0,0,0,,0,0,,,,,,,,,170.2600,123.3000,"01/05/2019","31/12/2019"
"70840-1","The LEGO Movie 2","",2019,"Welcome to Apocalypseburg!",13,3178,279.99,299.99,399.99,299.99,5702016368239,,48,58.2,17,,"",0,0,0,,0,0,,,,,,,,,638.8300,533.7300,"01/02/2019","31/12/2019"
"70841-1","The LEGO Movie 2","",2019,"Benny's Space Squad",5,68,8.99,9.99,13.99,9.99,5702016395396,673419308786,14.1,12.2,4.6,0.09,"",0,0,0,,0,0,,,,,,,,,22.4300,21.2400,"01/01/2019","31/12/2019"
"70842-1","The LEGO Movie 2","",2019,"Emmet's Triple-Decker Couch Mech",3,312,24.99,29.99,39.99,29.99,5702016498493,,19.1,26.2,6.1,,"",0,0,0,,0,0,,,,,,,,,33.3500,28.5000,"22/04/2019","31/07/2020"
"70847-1","The LEGO Movie 2","",2019,"Good Morning Sparkle Babies!",4,50,8.99,9.99,13.99,9.99,5702016603859,,14.1,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,20.7700,13.5000,"01/08/2019","31/12/2019"
"70848-1","The LEGO Movie 2","",2019,"Systar Party Crew",2,196,17.99,19.99,24.99,19.99,5702016603866,,20.5,19.1,4.6,,"",0,0,0,,0,0,,,,,,,,,29.3800,24.5000,"01/08/2019","31/12/2019"
"70849-1","The LEGO Movie 2","",2019,"Wyld-Mayhem Star Fighter",4,405,44.99,49.99,69.99,49.99,5702016604474,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,45.7400,,"01/08/2019","31/12/2019"
"71023-0","Collectable Minifigures","The LEGO Movie 2 Series",2019,"LEGO Minifigures - The LEGO Movie 2 Series {Random bag}",,,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"71023-1","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Awesome Remix Emmet",1,7,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,3.5900,3.0700,"",""
"71023-2","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Battle-Ready Lucy",1,8,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,64.3600,67.9300,"",""
"71023-3","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Apocalypse Benny",1,8,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,4.9300,3.7400,"",""
"71023-4","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Giraffe Guy",1,6,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,6.8200,5.5800,"",""
"71023-5","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Crayon Girl",1,6,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,4.0700,3.2700,"",""
"71023-6","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Sherry Scratchen-Post & Scarfield",1,6,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,4.2400,3.3000,"",""
"71023-7","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Hula Lula",1,8,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,2.9100,2.1000,"",""
"71023-8","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Watermelon Dude",1,6,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,4.6400,3.8700,"",""
"71023-9","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Flashback Lucy",1,7,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,3.7900,2.8100,"",""
"71023-10","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Swamp Creature",1,6,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,4.1300,2.5100,"",""
"71023-11","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Candy Rapper",1,8,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,3.9100,3.2500,"",""
"71023-12","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Gone Golfin' President Business",1,6,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,3.6200,3.1000,"",""
"71023-13","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Apocalypseburg Abe",1,7,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,3.9300,3.2000,"",""
"71023-14","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Vest Friend Rex",1,6,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,3.8200,2.7700,"",""
"71023-15","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Kitty Pop",1,7,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,3.6100,2.9300,"",""
"71023-16","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Dorothy Gale & Toto",1,7,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,13.9500,10.3700,"",""
"71023-17","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Cowardly Lion",1,6,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,8.4200,6.9500,"",""
"71023-18","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Scarecrow",1,6,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,7.4700,6.1500,"",""
"71023-19","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Tin Man",1,8,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,9.1500,8.6700,"",""
"71023-20","Collectable Minifigures","The LEGO Movie 2 Series",2019,"Unikitty",1,15,,3.99,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,3.1200,1.7900,"",""
"71023-21","Collectable Minifigures","The LEGO Movie 2 Series",2019,"LEGO Minifigures - The LEGO Movie 2 Series - Complete",20,144,,,,,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"71023-22","Collectable Minifigures","The LEGO Movie 2 Series",2019,"LEGO Minifigures - The LEGO Movie 2 Series - Sealed Box",,,2.99,3.99,4.99,3.99,5702016369274,673419303156,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"71024-0","Collectable Minifigures","Disney Series 2",2019,"LEGO Minifigures - Disney Series 2 {Random bag}",,,,,,,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"71024-1","Collectable Minifigures","Disney Series 2",2019,"Vintage Mickey",1,5,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,5.2100,3.9700,"",""
"71024-2","Collectable Minifigures","Disney Series 2",2019,"Vintage Minnie",1,6,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,5.0600,3.3800,"",""
"71024-3","Collectable Minifigures","Disney Series 2",2019,"Huey Duck",1,6,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,9.9800,8.3300,"",""
"71024-4","Collectable Minifigures","Disney Series 2",2019,"Dewey Duck",1,6,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,10.0700,7.2400,"",""
"71024-5","Collectable Minifigures","Disney Series 2",2019,"Louie Duck",1,7,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,7.3600,6.0200,"",""
"71024-6","Collectable Minifigures","Disney Series 2",2019,"Scrooge McDuck",1,7,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,4.8300,3.7300,"",""
"71024-7","Collectable Minifigures","Disney Series 2",2019,"Chip",1,5,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,4.1900,3.3800,"",""
"71024-8","Collectable Minifigures","Disney Series 2",2019,"Dale",1,4,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,4.2000,3.4100,"",""
"71024-9","Collectable Minifigures","Disney Series 2",2019,"Elsa",1,6,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,4.7900,4.0600,"",""
"71024-10","Collectable Minifigures","Disney Series 2",2019,"Anna",1,7,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,4.8200,3.8700,"",""
"71024-11","Collectable Minifigures","Disney Series 2",2019,"Jafar",1,7,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,4.7000,4.2900,"",""
"71024-12","Collectable Minifigures","Disney Series 2",2019,"Jasmine",1,5,2.99,3.99,,3.99,5702016369298,673419303163,,,,,"",0,0,0,,0,0,,,,,,,,,4.4700,4.0400,"",""
